citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C130807,Odyssey,0,0,0,12,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,1,25-35,1,0,Diploma,6,AWK,AWK
C130808,Ebony,0,18,0,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,2,55+,1,0,Degree,8,AII,AII
C130809,Tokugawa,0,0,11,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,4,55+,1,1,Primary,7,ANQ,AEC
C130810,Tokugawa,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,0,0,3,36-45,1,0,Degree,6,AJV,AJV
C130811,Odyssey,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Degree,9,ASF,ASF
C130812,Cosmos,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,46-55,1,1,Degree,7,AEC,AEC
C130813,Cosmos,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,25-35,1,0,Degree,6,AHR,AHR
C130814,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,4,36-45,1,0,Degree,6,ABX,ABX
C130815,Odyssey,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Degree,5,AET,AET
C130816,Cosmos,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,4,55+,1,0,Masters,7,AJI,AJI
C130817,Cosmos,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,55+,1,1,Diploma,6,AER,AHR
C130818,Centaur,4,1,1,2,6,0,0,0,0,1,1,0,0,0,0,9,12,10,7,10,4,46-55,1,0,Diploma,6,AEC,AEC
C130819,Ebony,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,9,AHD,AHD
C130820,Cosmos,1,2,1,2,8,0,0,0,1,1,1,1,1,0,0,15,15,15,15,15,4,36-45,0,0,Primary,6,AHR,AHR
C130821,Centaur,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,15,15,0,0,15,4,46-55,1,0,Masters,7,ATI,ATI
C130822,Ebony,4,13,0,0,5,0,0,0,0,2,1,4,0,0,1,15,14,0,0,13,3,46-55,1,0,Degree,6,AWX,AXG
C130823,Ebony,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,3,18-24,1,0,Diploma,5,ABX,ABX
C130824,Centaur,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,4,25-35,1,0,Primary,5,ARK,ARK
C130825,Odyssey,4,0,0,9,0,0,0,0,1,0,2,0,0,3,0,15,0,0,15,0,4,18-24,1,0,Primary,7,AOV,AOV
C130826,Centaur,11,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,25-35,1,0,Diploma,5,AXT,AXT
C130827,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,18-24,1,1,Masters,7,AQT,AEC
C130828,Ebony,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,6,AZG,AZG
C130829,Tokugawa,0,1,20,0,0,0,0,5,0,0,0,0,2,0,0,0,15,15,0,0,1,55+,1,0,Primary,8,ANQ,ANQ
C130830,Ebony,0,8,1,0,8,0,0,0,0,1,0,3,1,0,3,15,7,0,0,1,3,36-45,1,0,Masters,6,AOV,AOV
C130831,Ebony,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,3,25-35,1,1,Degree,8,AII,AII
C130832,Centaur,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,15,0,4,36-45,1,0,Diploma,7,AFP,AJI
C130833,Centaur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,36-45,1,1,Primary,4,ACL,ARK
C130834,Centaur,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,1,25-35,1,0,Masters,9,ATI,ATI
C130835,Ebony,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,4,46-55,1,0,Primary,5,ABX,ABX
C130836,Odyssey,0,0,0,10,8,0,0,0,0,2,0,0,0,0,0,0,0,0,15,15,4,46-55,0,0,Masters,8,AYE,AWX
C130837,Odyssey,0,0,6,8,0,0,0,1,0,0,0,0,2,1,0,0,0,12,15,0,3,25-35,1,0,Masters,6,AOV,AES
C130838,Centaur,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,0,0,Degree,6,AUD,AUD
C130839,Ebony,1,7,3,0,0,0,1,0,0,0,0,2,2,0,0,0,9,3,0,0,3,46-55,1,0,Primary,5,ANQ,APH
C130840,Cosmos,0,0,0,6,8,0,0,0,1,3,0,0,0,0,0,15,0,0,15,15,2,25-35,1,0,Degree,8,ATI,AQX
C130841,Ebony,0,11,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,7,AUQ,AUQ
C130842,Cosmos,0,0,4,3,5,0,0,1,1,2,0,0,0,0,0,0,15,15,15,15,2,25-35,1,0,Masters,8,ACL,AWX
C130843,Odyssey,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,15,15,0,15,15,3,18-24,1,0,Degree,7,ANG,ANG
C130844,Centaur,19,0,0,0,1,0,0,0,0,0,2,0,0,0,0,15,0,0,0,15,3,36-45,1,0,Diploma,6,AVS,AVS
C130845,Ebony,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,1,Diploma,7,ANN,ALJ
C130846,Ebony,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,15,0,15,0,4,36-45,0,0,Masters,6,ARM,AOV
C130847,Ebony,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,0,0,Masters,7,ASE,ARK
C130848,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,3,46-55,0,1,Primary,4,AHR,AHR
C130849,Ebony,0,20,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,3,36-45,0,0,Masters,6,ABX,ABX
C130850,Cosmos,0,0,0,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Masters,8,ACD,ACD
C130851,Odyssey,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,4,55+,1,0,Degree,7,AJV,AZG
C130852,Centaur,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,15,15,0,15,15,1,46-55,1,0,Degree,8,ATA,AWX
C130853,Odyssey,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,55+,0,1,Diploma,6,AZP,AZP
C130854,Cosmos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,36-45,1,0,Masters,7,AOV,ACL
C130855,Centaur,8,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,4,25-35,0,0,Diploma,6,AHS,AHS
C130856,Ebony,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,15,4,36-45,0,1,Diploma,7,AEC,ABX
C130857,Tokugawa,6,0,4,4,0,1,0,0,1,0,0,0,1,0,0,15,0,15,15,0,4,25-35,1,0,Masters,6,AEC,AHO
C130858,Tokugawa,0,2,6,0,0,0,0,0,0,0,0,2,4,0,0,0,10,5,0,0,3,55+,1,1,Masters,7,ANO,ANO
C130859,Cosmos,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,36-45,1,0,Primary,6,ACL,AHR
C130860,Cosmos,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,2,36-45,1,1,Masters,8,AWX,AWX
C130861,Centaur,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,1,1,Masters,7,ARA,ARA
C130862,Centaur,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,15,0,0,0,15,4,18-24,1,0,Diploma,6,AJI,AUD
C130863,Odyssey,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,55+,1,0,Masters,7,AXT,AXT
C130864,Tokugawa,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,4,36-45,1,0,Primary,6,AJI,AJV
C130865,Tokugawa,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,10,3,36-45,1,0,Degree,6,ANQ,APH
C130866,Tokugawa,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,15,15,15,0,3,25-35,1,0,Primary,7,AQU,AYO
C130867,Ebony,0,13,0,0,0,0,2,0,0,0,0,3,0,0,0,0,15,0,0,0,3,36-45,0,0,Degree,7,AMC,AMC
C130868,Ebony,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,46-55,1,0,Degree,7,AHD,AHD
C130869,Cosmos,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,4,25-35,1,0,Degree,8,AJI,AJI
C130870,Ebony,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,36-45,1,0,Masters,5,AIH,AIH
C130871,Odyssey,1,0,0,16,0,0,0,0,1,0,0,0,0,2,0,15,0,0,15,0,4,55+,0,0,Masters,7,AXR,AXR
C130872,Ebony,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,0,0,Masters,5,ACL,ASE
C130873,Centaur,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0,1,46-55,1,0,Degree,6,ACL,ATI
C130874,Ebony,0,12,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,2,25-35,0,1,Primary,7,APF,APF
C130875,Ebony,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,25-35,0,0,Degree,6,ADE,ACL
C130876,Cosmos,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,46-55,1,0,Degree,6,AVX,AVX
C130877,Odyssey,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,1,46-55,1,0,Degree,7,AGD,AGD
C130878,Tokugawa,0,0,16,0,0,0,0,2,0,0,0,0,3,0,0,0,0,15,0,0,3,25-35,0,1,Degree,7,AWW,AWW
C130879,Ebony,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,4,18-24,0,0,Masters,8,APH,AJI
C130880,Ebony,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,10,1,18-24,1,0,Masters,7,ACL,AQT
C130881,Cosmos,0,1,0,0,15,0,0,0,0,6,0,0,0,0,0,0,13,0,0,15,4,18-24,0,0,Diploma,6,AEC,ATV
C130882,Ebony,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,25-35,1,1,Degree,7,AQT,AQT
C130883,Tokugawa,1,0,6,4,0,0,0,0,2,0,0,0,3,0,0,15,0,15,15,15,4,36-45,0,0,Primary,5,AHO,AHO
C130884,Cosmos,0,0,5,0,10,0,0,2,0,2,0,0,0,0,2,0,0,8,0,6,2,55+,1,0,Degree,9,AJV,AUM
C130885,Tokugawa,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,1,46-55,0,0,Diploma,9,ANQ,ANQ
C130886,Centaur,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,15,0,15,0,0,3,36-45,1,0,Degree,6,ACO,ARK
C130887,Odyssey,0,1,0,15,1,0,0,0,0,0,0,1,0,2,0,0,15,0,15,15,1,18-24,1,0,Masters,7,AXG,AXR
C130888,Tokugawa,0,0,14,1,0,0,0,4,0,0,0,0,0,0,0,0,0,15,15,0,4,25-35,1,0,Masters,8,AEC,AEC
C130889,Ebony,0,19,0,0,3,0,2,0,0,1,0,6,0,0,0,15,15,0,0,0,4,18-24,0,0,Primary,6,ATV,ADV
C130890,Centaur,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,46-55,0,0,Degree,8,AHS,AHS
C130891,Centaur,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,55+,1,1,Masters,7,AXT,AXT
C130892,Centaur,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,25-35,1,0,Masters,7,AHO,AHO
C130893,Cosmos,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,3,46-55,1,1,Diploma,2,ABX,ATU
C130894,Tokugawa,5,3,18,0,0,1,0,4,0,0,0,1,4,0,0,0,0,3,0,0,4,55+,1,0,Diploma,6,AEC,AEC
C130895,Ebony,0,9,0,0,0,0,1,0,0,0,0,5,0,0,0,0,15,0,0,0,3,18-24,1,0,Masters,8,ASC,ASC
C130896,Ebony,0,13,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,4,25-35,1,1,Masters,6,ABX,ABX
C130897,Centaur,21,6,0,4,0,0,0,0,1,0,15,3,0,1,0,0,0,0,15,0,1,46-55,1,0,Diploma,6,ATI,ATU
C130898,Tokugawa,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,4,55+,1,0,Diploma,6,AEC,ACL
C130899,Odyssey,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Masters,6,AQX,AQX
C130900,Tokugawa,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,4,55+,1,1,Masters,7,AOV,ANQ
C130901,Ebony,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,4,18-24,0,1,Masters,8,AHO,AHO
C130902,Odyssey,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,18-24,1,1,Diploma,5,AHR,AHR
C130903,Cosmos,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,1,25-35,0,0,Primary,3,AEC,AMR
C130904,Ebony,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,36-45,1,1,Degree,8,AII,AII
C130905,Cosmos,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,18-24,1,0,Diploma,5,AOT,BBK
C130906,Ebony,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,2,25-35,0,0,Degree,6,ABX,ABX
C130907,Ebony,1,4,0,4,0,0,1,0,0,0,0,1,0,0,0,0,12,0,15,0,3,25-35,1,0,Diploma,6,AES,ARK
C130908,Ebony,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,1,1,Diploma,7,ACL,ASE
C130909,Odyssey,0,6,2,6,0,0,1,1,2,0,0,2,0,0,0,15,15,15,15,0,4,46-55,1,0,Degree,6,AJV,ATU
C130910,Odyssey,3,0,0,4,1,1,0,0,0,0,0,0,0,1,0,3,0,0,15,0,4,55+,1,0,Masters,7,ACD,ACD
C130911,Odyssey,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,18-24,0,0,Diploma,6,APR,APR
C130912,Cosmos,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,15,0,0,0,15,3,36-45,0,0,Masters,8,AXR,AXR
C130913,Cosmos,6,2,2,17,4,2,1,1,1,1,0,0,0,1,0,6,15,7,15,13,2,25-35,1,1,Diploma,7,AET,AET
C130914,Ebony,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,1,0,Masters,9,ANF,ASE
C130915,Ebony,0,6,0,5,0,0,0,0,1,0,0,3,0,0,0,0,15,0,15,0,3,25-35,1,1,Masters,7,ABX,ABX
C130916,Cosmos,1,0,9,0,2,0,0,1,0,0,0,0,1,0,0,15,0,15,0,0,3,18-24,0,0,Degree,8,AEC,AEC
C130917,Odyssey,0,0,0,20,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,1,25-35,1,0,Masters,9,AXT,AOT
C130918,Ebony,13,8,0,0,0,4,2,0,0,0,0,1,0,0,0,15,15,0,0,0,1,18-24,0,1,Primary,6,ACL,AVV
C130919,Odyssey,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,18-24,1,0,Primary,4,AOT,AOT
C130920,Odyssey,0,3,1,4,0,0,0,0,0,0,0,2,0,0,0,0,15,15,15,15,4,36-45,0,0,Masters,4,AET,ACL
C130921,Centaur,12,2,0,0,0,3,0,0,0,0,0,1,0,0,0,15,15,0,0,0,3,25-35,1,0,Diploma,6,AHS,AWK
C130922,Tokugawa,7,4,16,0,0,0,0,0,0,0,6,3,10,0,0,15,15,15,0,0,1,25-35,1,1,Degree,8,APH,APH
C130923,Ebony,3,1,0,1,4,0,0,0,0,1,0,0,0,0,0,10,0,0,15,6,3,25-35,1,0,Masters,4,AOV,AES
C130924,Odyssey,0,0,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,0,Masters,7,AQX,AQX
C130925,Ebony,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,0,1,55+,1,0,Diploma,7,AES,AOV
C130926,Ebony,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,18-24,0,0,Degree,6,AWX,AWX
C130927,Ebony,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,15,15,1,18-24,0,1,Diploma,7,AUE,AFO
C130928,Ebony,1,3,8,1,1,0,0,0,0,0,0,3,4,0,0,15,15,15,15,15,3,55+,1,0,Diploma,7,AJV,ATU
C130929,Tokugawa,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,4,18-24,0,0,Primary,7,ANQ,ANQ
C130930,Centaur,13,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,0,4,55+,1,0,Degree,8,AOV,AOV
C130931,Cosmos,0,0,0,3,9,0,0,0,1,2,0,0,0,0,0,0,0,0,15,15,3,55+,1,1,Masters,6,AMS,AMS
C130932,Odyssey,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,4,46-55,0,0,Diploma,9,ARJ,ACL
C130933,Ebony,0,8,0,5,0,0,0,0,2,0,0,7,0,0,0,0,15,0,15,0,3,25-35,0,0,Diploma,7,AXT,AOV
C130934,Tokugawa,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,3,36-45,1,0,Degree,3,AER,ACL
C130935,Cosmos,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25-35,0,1,Masters,7,AWI,AWI
C130936,Ebony,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,15,0,3,25-35,1,1,Masters,8,AEC,AVG
C130937,Centaur,5,0,0,6,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,1,Diploma,6,ASF,ASF
C130938,Cosmos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Degree,8,AMS,APH
C130939,Ebony,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,1,0,Degree,6,ASE,ASE
C130940,Cosmos,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,46-55,1,1,Diploma,8,AMS,AMS
C130941,Centaur,12,0,0,0,1,4,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,25-35,1,0,Primary,6,ATI,ATI
C130942,Odyssey,0,0,0,20,0,0,0,0,5,0,0,0,0,2,0,0,0,0,15,0,1,55+,1,0,Degree,6,AMH,AMH
C130943,Ebony,0,13,0,0,0,0,2,0,0,0,0,4,0,0,0,0,15,0,0,0,1,18-24,1,0,Degree,7,ASF,ACL
C130944,Centaur,6,0,3,0,3,0,0,1,0,0,3,0,0,0,1,0,0,8,0,0,1,46-55,0,0,Masters,5,AMR,AHO
C130945,Odyssey,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,4,25-35,1,0,Diploma,8,AQX,AQX
C130946,Ebony,0,20,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,3,25-35,1,1,Masters,6,ATJ,ATJ
C130947,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,18-24,1,0,Masters,6,AZG,AZG
C130948,Ebony,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,1,Masters,8,AJN,AJN
C130949,Ebony,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,10,11,0,0,0,4,25-35,1,0,Masters,7,ARA,ABX
C130950,Cosmos,1,3,0,2,8,0,0,0,0,1,0,0,0,0,0,11,7,0,15,13,3,46-55,1,0,Diploma,5,AMR,AET
C130951,Centaur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,6,AHS,ACL
C130952,Ebony,0,10,0,0,1,0,0,0,0,0,0,5,0,0,0,0,15,0,0,15,4,46-55,1,1,Diploma,6,APR,ARA
C130953,Cosmos,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,36-45,1,0,Diploma,9,AZG,AMS
C130954,Cosmos,3,1,8,0,20,1,0,2,0,7,0,0,0,0,0,15,15,15,0,15,1,25-35,1,0,Degree,9,AEC,AXZ
C130955,Odyssey,7,4,0,9,3,1,1,0,0,0,0,0,0,0,0,15,15,0,15,15,3,25-35,1,0,Diploma,6,ACD,ACD
C130956,Centaur,5,1,0,3,1,1,0,0,1,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Masters,8,AMZ,AJV
C130957,Ebony,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,46-55,1,0,Degree,7,ARM,ACL
C130958,Centaur,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,25-35,1,0,Diploma,8,AJI,ANQ
C130959,Tokugawa,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,3,55+,0,0,Masters,7,APH,ANQ
C130960,Cosmos,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,1,55+,1,1,Masters,7,AHR,AHR
C130961,Centaur,9,6,0,0,0,2,0,0,0,0,0,4,0,0,0,15,15,0,0,15,3,25-35,0,1,Masters,7,AEC,AEC
C130962,Cosmos,2,1,4,2,6,0,0,2,0,0,1,1,0,0,3,0,0,15,15,9,4,36-45,1,0,Degree,7,AWI,AWI
C130963,Centaur,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,46-55,0,1,Degree,8,ATI,AGD
C130964,Ebony,1,5,0,0,5,0,0,0,0,1,0,2,0,0,0,15,15,0,0,15,1,18-24,1,1,Masters,9,APG,APG
C130965,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,55+,0,0,Masters,6,AMR,AMR
C130966,Cosmos,2,4,0,0,4,0,1,0,0,1,1,1,0,0,0,0,15,15,0,6,3,25-35,1,0,Masters,7,AJI,APH
C130967,Centaur,9,1,0,0,0,3,0,0,0,0,1,0,0,0,0,12,15,0,0,0,4,25-35,1,0,Degree,7,AMS,ABG
C130968,Tokugawa,0,0,7,5,0,0,0,2,1,0,0,0,1,0,0,0,15,15,15,0,4,55+,1,0,Degree,4,AJV,AJV
C130969,Ebony,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,7,AKG,AKG
C130970,Ebony,0,9,0,2,0,0,2,0,0,0,0,1,0,0,0,0,15,0,15,0,1,25-35,0,1,Diploma,7,AOV,AES
C130971,Ebony,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,4,25-35,1,0,Masters,7,AQU,AQU
C130972,Odyssey,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Diploma,8,ACL,AQT
C130973,Odyssey,1,2,2,5,3,0,0,0,0,0,0,0,0,1,0,7,0,15,15,15,3,46-55,0,0,Masters,6,AEC,ATI
C130974,Ebony,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,4,25-35,1,0,Primary,8,AMH,APH
C130975,Cosmos,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,25-35,1,1,Primary,3,AJI,ANQ
C130976,Cosmos,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,15,15,0,15,15,1,18-24,1,1,Diploma,4,ADV,AJI
C130977,Cosmos,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,11,0,0,15,3,36-45,1,0,Masters,7,APH,ACL
C130978,Cosmos,0,0,0,1,18,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,3,18-24,1,0,Degree,6,AJI,AJI
C130979,Odyssey,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,4,55+,1,0,Degree,8,ASF,ACL
C130980,Ebony,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,55+,1,0,Degree,7,ACE,ACE
C130981,Ebony,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,0,0,Diploma,6,ANQ,ACL
C130982,Centaur,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,46-55,1,1,Degree,6,ATI,ATI
C130983,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,55+,1,0,Degree,7,AEC,AEC
C130984,Centaur,10,0,10,0,0,0,0,0,0,0,5,0,3,0,0,12,0,15,0,0,4,46-55,1,1,Masters,6,ACL,AOV
C130985,Odyssey,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,0,Masters,8,AHR,AHR
C130986,Ebony,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,15,15,0,0,0,4,25-35,1,0,Masters,7,ACO,ANQ
C130987,Ebony,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,4,25-35,1,0,Diploma,7,ACO,AJV
C130988,Centaur,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,15,15,0,0,0,3,25-35,1,0,Degree,9,AVS,ACL
C130989,Centaur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Diploma,6,ANQ,AJR
C130990,Centaur,2,5,0,7,0,0,1,0,3,0,1,1,0,0,0,15,15,0,15,15,2,55+,0,1,Masters,6,AET,ATU
C130991,Cosmos,4,0,0,0,3,2,0,0,0,1,0,0,0,0,0,9,0,0,0,9,4,46-55,0,1,Masters,6,ATI,ATI
C130992,Tokugawa,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,4,18-24,1,0,Primary,6,AVX,AVX
C130993,Cosmos,0,2,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,7,AJB,AJB
C130994,Ebony,0,8,2,4,0,0,1,0,1,0,0,2,1,0,0,0,15,15,15,0,3,18-24,1,0,Degree,8,AXT,AXT
